time,ticker,blockchain_type,min_value,max_value,average_amount,average_fee,average_gas_price,gas_used,difficulty,transaction_amount
1673092800,ETH,ETH,0.0,5702481372.189126,123051986.21570186,0.00024103087368096345,15.59869225124559,15675127.333333334,58750003716598360000000,109
1673089200,ETH,ETH,0.0,4259707210.860016,127563044.69167995,0.00030061211939155113,19.76929056942893,13513869.0,58750003716598360000000,77
1673085600,ETH,ETH,0.0,10877624275.0,212729603.16703343,0.00019426378172721927,16.64199907493875,12605844.833333334,58750003716598360000000,114
1673082000,ETH,ETH,0.0,75551324548.31468,1209452868.486409,0.00026395013651968303,15.541098284485933,14947058.5,58750003716598360000000,90
1673078400,ETH,ETH,0.0,34212940026.666668,576617170.0275893,0.0002276665206444247,15.011106305091339,14283873.0,58750003716598360000000,100
1673074800,ETH,ETH,0.0,16057028134.350748,339246331.6475209,0.0002258975466544963,15.233334502711047,15086218.166666666,58750003716598360000000,97
1673071200,ETH,ETH,0.0,4493623354.8376045,142007790.66175842,0.00022985449187761477,16.03115317332991,14331317.833333334,58750003716598360000000,91
1673067600,ETH,ETH,0.0,12973967118.333334,176045142.03260592,0.00018758815938550464,16.081093505486862,13225488.5,58750003716598360000000,114
1673064000,ETH,ETH,0.0,3182170467.950233,114912002.7931587,0.0002594084035225819,16.874584406357723,19041060.166666668,58750003716598360000000,114
1673060400,ETH,ETH,0.0,2531849666.6666665,89746023.29478012,0.00024549093852739595,18.943626219812774,18181482.833333332,58750003716598360000000,131
1673056800,ETH,ETH,0.0,8285716521.76199,153062261.86991584,0.00017002724428615674,17.65354768918053,13492798.833333334,58750003716598360000000,138
1673053200,ETH,ETH,0.0,191331777339.88486,1478779518.010855,0.00039068602245990227,17.23317594752373,21494825.333333332,58750003716598360000000,121
1673049600,ETH,ETH,0.0,8906203329.55245,203279190.63777182,0.00022320847914853272,24.385747930097608,14546409.0,58750003716598360000000,136
1673046000,ETH,ETH,0.0,7473004140.915379,108743366.70286973,0.00019124297758210546,26.618492930188605,15944990.333333334,58750003716598360000000,210
1673042400,ETH,ETH,0.0,27471667264.795033,292623405.452822,0.0002512282781840371,22.674929993855113,19172579.333333332,58750003716598360000000,194
1673038800,ETH,ETH,0.0,27029255070.21138,1156899336.6358259,0.00017825345299567435,26.64569926078603,10937009.333333334,58750003716598360000000,113
1673035200,ETH,ETH,0.0,44305079161.429535,462747906.8900835,0.000227760271776993,38.3401535394436,13455947.333333334,58750003716598360000000,121
1673031600,ETH,ETH,0.0,22747476134.560383,168740756.44657806,0.00017852209274039,41.86597067283888,15211463.0,58750003716598360000000,189
1673028000,ETH,ETH,0.0,21058337422.45373,378811989.3148089,0.00019224347998243925,31.29239426474663,14851949.166666666,58750003716598360000000,162
1673024400,ETH,ETH,0.0,172570170673.094,1265451810.2669117,0.00017870016355807077,30.39387278734044,16443195.5,58750003716598360000000,174
1673020800,ETH,ETH,0.0,64480965278.071556,733726397.5194792,0.00018979358453509552,24.443560068278988,14547856.333333334,58750003716598360000000,146
1673017200,ETH,ETH,0.0,20805837479.1712,286425912.4213307,0.00019496362604625066,26.11861712146842,10000172.833333334,58750003716598360000000,92
1673013600,ETH,ETH,0.0,35189115938.166664,474457517.0731523,0.00028701504823896805,17.59360016812695,18623734.166666668,58750003716598360000000,113
1673010000,ETH,ETH,0.0,23627718366.26887,286583227.11386585,0.0001969217892947842,16.64249973686387,10011186.5,58750003716598360000000,102
1673006400,ETH,ETH,0.0,188128515547.1328,1218068288.414915,0.00019039926796593913,17.962704560463393,18505858.5,58750003716598360000000,172
1673002800,ETH,ETH,0.0,52238711423.95227,589539093.3585759,0.00020461925457824915,17.080409417989486,11201994.5,58750003716598360000000,119
1672999200,ETH,ETH,0.0,228114449880.95328,2454553309.8183203,0.00022113671004531622,16.620984046235325,12549595.666666666,58750003716598360000000,108
1672995600,ETH,ETH,0.0,17191117760.60573,244956723.22295105,0.00031947865503464213,16.19277445611554,18823358.666666668,58750003716598360000000,109
1672992000,ETH,ETH,0.0,22927784192.684956,523951115.9207428,0.0003045623753683013,16.113907600307936,13586643.833333334,58750003716598360000000,78
1672988400,ETH,ETH,0.0,27630080285.656002,389638962.4639216,0.0002164755286560487,17.68285556764499,13332033.0,58750003716598360000000,110
1672984800,ETH,ETH,0.0,44391544373.24983,563595449.3331519,0.0006248703924077675,17.287647164078262,18166359.166666668,58750003716598360000000,92
1672981200,ETH,ETH,0.0,14079689977.251923,267665009.27390966,0.00019486619034409812,19.02455751333348,16388455.5,58750003716598360000000,150
1672977600,ETH,ETH,0.0,44791852194.56901,489208929.47050524,0.00017192236640922213,23.47361682406525,15869170.333333334,58750003716598360000000,154
1672974000,ETH,ETH,0.0,95974527133.43791,1483331455.221364,0.00017322565465564748,19.68290060610622,13429783.666666666,58750003716598360000000,133
1672970400,ETH,ETH,0.0,41831463226.666664,604083941.1986057,0.0001971791682143674,19.243204413470185,15037211.5,58750003716598360000000,128
1672966800,ETH,ETH,0.0,19002985559.90904,251091540.8283107,0.00018422506014722722,24.99059177229344,14193269.666666666,58750003716598360000000,144
1672963200,ETH,ETH,0.0,31125710543.346985,368966090.55813855,0.0002187223205717888,26.358304365800354,13926736.833333334,58750003716598360000000,128
1672959600,ETH,ETH,0.0,47937127023.96407,473377518.0455451,0.00019804207981599623,37.24108310280044,17051073.0,58750003716598360000000,153
1672956000,ETH,ETH,0.0,43608523007.900665,519690387.9941499,0.0001850168874487048,26.105595570691435,13444862.666666666,58750003716598360000000,125
1672952400,ETH,ETH,0.0,19592752135.677277,309662440.13254774,0.00019881265378281408,24.45791780348617,17124422.833333332,58750003716598360000000,145
1672948800,ETH,ETH,0.0,7727555919.439717,156037404.39430493,0.0003432683018836831,31.201378901980917,16482362.166666666,58750003716598360000000,153
